id,kepka_shoots_id,directus_files_id
d5dc1750-0a82-4fc9-b6e1-4e637c942bba,4893060c-0623-42b5-8a63-655f8885a638,a878417c-7f32-400a-9f55-01c75f99f9cc
f062c336-ec65-46b1-a76a-22edd71cffb3,87332908-bea6-4b21-8367-a8a736d00ac6,f86068ed-0110-4f40-8110-eca42fac5736
ae72a149-82da-465c-ae0d-940d5c217300,87332908-bea6-4b21-8367-a8a736d00ac6,9d529576-6947-4bb5-b09d-37722deb028b
f9c44379-2fb9-472f-b8a1-204813bf6caf,87332908-bea6-4b21-8367-a8a736d00ac6,3c74bc12-78a0-474a-934c-66c9c647511b
865a16b3-97e6-4c1a-89e6-a3cb732a956a,87332908-bea6-4b21-8367-a8a736d00ac6,744280d5-2b46-416b-ad50-3c9b661726df
c680c1c0-2861-43a3-b0a5-08dc8f0470e7,87332908-bea6-4b21-8367-a8a736d00ac6,ed6ae590-3f05-4ef7-8d06-497a647998b1
83a0fb14-39dd-48ba-9ace-a7a9f9337061,87332908-bea6-4b21-8367-a8a736d00ac6,7bf04b46-953b-47cc-a966-9de0668c1fb5
61d17320-ed0b-4134-a8ee-86dd0c257efb,87332908-bea6-4b21-8367-a8a736d00ac6,47b8d15c-4c4a-43c0-816f-22850af81124
9e93ea71-a11b-4298-9dc0-495da027a4a9,87332908-bea6-4b21-8367-a8a736d00ac6,15e3e2fd-7e99-4919-98b9-d76c3e044c87
b401c786-f8c8-4b5c-9fd4-db85be6278d3,87332908-bea6-4b21-8367-a8a736d00ac6,5fe51622-2c38-415e-b0d0-5d74e03d8b52
5cab914f-feb9-425d-a263-e06526421722,87332908-bea6-4b21-8367-a8a736d00ac6,8c3d9447-3d72-4411-b7b4-3043af9bd2ed
ce707af0-3a14-4718-8bea-58d4d23c5731,87332908-bea6-4b21-8367-a8a736d00ac6,00d69a4f-dee5-464e-a05c-8562a0a2c65b
95ad2d0b-9a56-4d79-b9ab-dbd5c8a466f1,87332908-bea6-4b21-8367-a8a736d00ac6,3f5e4dd6-2f35-4d38-9b17-70312e03db09
323aac75-c866-4712-b32e-2729fe228863,87332908-bea6-4b21-8367-a8a736d00ac6,e92441bc-ceeb-467a-beac-f7db7d478642
c46e7553-faa2-4f1e-bb1b-bfca12980732,87332908-bea6-4b21-8367-a8a736d00ac6,b08e2920-5bd1-4fd4-879d-7535e2b47756
6184b0ef-1c94-442a-bff9-e2f36b4985ef,87332908-bea6-4b21-8367-a8a736d00ac6,b378d313-8ff8-4839-bd22-28bd108cffa7
be2eb862-de4d-4be9-88b9-6bc321809063,87332908-bea6-4b21-8367-a8a736d00ac6,e4116d02-2c98-4712-bd62-d789d65f2c07
e55bf2ff-01ab-4575-ad6d-e6003aa47d26,87332908-bea6-4b21-8367-a8a736d00ac6,d02d6595-2f6b-4e67-87f8-73ea59096cb8
41e04fee-dea8-4d87-a0ff-eb36669778b1,87332908-bea6-4b21-8367-a8a736d00ac6,1febf1cc-c28c-4087-b823-5b8045503f41
7b999fad-26dd-40aa-b801-26682c875c34,87332908-bea6-4b21-8367-a8a736d00ac6,8bc1557a-6931-4d37-9a0d-70bdeacff89f
